Date,Open,High,Low,Close,Adj Close,Volume
2017-12-13,172.5,173.53999299999998,172.0,172.270004,169.721939,23818400
2017-12-14,172.399994,173.130005,171.649994,172.220001,169.672668,20476500
2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,171.39678999999998,40169300
2017-12-18,174.880005,177.199997,174.860001,176.419998,173.81054699999999,29421100
2017-12-19,175.029999,175.389999,174.08999599999999,174.53999299999998,171.958359,27436400
2017-12-20,174.869995,175.419998,173.25,174.350006,171.77117900000002,23475600
2017-12-21,174.169998,176.020004,174.100006,175.009995,172.421402,20949900
2017-12-22,174.679993,175.419998,174.5,175.009995,172.421402,16114600
2017-12-26,170.800003,171.470001,169.679993,170.570007,168.047089,33185500
2017-12-27,170.100006,170.779999,169.71000700000002,170.600006,168.07664499999998,21498200
2017-12-28,171.0,171.850006,170.479996,171.080002,168.549545,16480200
2017-12-29,170.520004,170.58999599999999,169.220001,169.229996,166.726913,25884400
2018-01-02,170.16000400000001,172.300003,169.259995,172.259995,169.712067,25555900
2018-01-03,172.529999,174.550003,171.96000700000002,172.229996,169.68251,29517900
2018-01-04,172.53999299999998,173.470001,172.080002,173.029999,170.47070300000001,22434600
2018-01-05,173.440002,175.369995,173.050003,175.0,172.41156,23660000
2018-01-08,174.350006,175.610001,173.929993,174.350006,171.77117900000002,20567800
2018-01-09,174.550003,175.059998,173.41000400000001,174.330002,171.751465,21584000
2018-01-10,173.16000400000001,174.300003,173.0,174.28999299999998,171.712051,23959900
2018-01-11,174.58999599999999,175.490005,174.490005,175.279999,172.687408,18667700
2018-01-12,176.179993,177.360001,175.649994,177.08999599999999,174.470642,25226000
2018-01-16,177.899994,179.389999,176.139999,176.190002,173.583969,29565900
2018-01-17,176.149994,179.25,175.070007,179.100006,176.450928,34386800
2018-01-18,179.369995,180.100006,178.25,179.259995,176.608551,31193400
2018-01-19,178.610001,179.580002,177.41000400000001,178.46000700000002,175.82038899999998,32425100
2018-01-22,177.300003,177.779999,176.600006,177.0,174.381973,27108600
2018-01-23,177.300003,179.440002,176.820007,177.03999299999998,174.421387,32689100
2018-01-24,177.25,177.300003,173.199997,174.220001,171.643082,51105100
2018-01-25,174.509995,174.949997,170.529999,171.110001,168.57908600000002,41529000
2018-01-26,172.0,172.0,170.059998,171.509995,168.973175,39143000
