Date,Open,High,Low,Close,Adj Close,Volume
2018-09-14,68.470001,68.699997,67.33000200000001,67.75,67.75,5012200
2018-09-17,67.160004,67.209999,65.639999,65.900002,65.900002,8991800
2018-09-18,65.32,66.08000200000001,64.529999,64.980003,64.980003,9300900
2018-09-19,65.43,67.300003,65.43,67.089996,67.089996,8697300
2018-09-20,68.449997,68.839996,67.91999799999999,68.349998,68.349998,6840100
2018-09-21,69.110001,69.360001,67.739998,67.93,67.93,6310600
2018-09-24,67.120003,67.639999,66.519997,67.589996,67.589996,5357500
2018-09-25,67.620003,68.449997,67.510002,67.860001,67.860001,13072500
2018-09-26,68.16999799999999,68.970001,67.940002,68.129997,68.129997,9222800
2018-09-27,68.43,68.730003,68.050003,68.480003,68.480003,7421300
2018-09-28,67.93,68.459999,67.459999,68.120003,68.120003,5577900
2018-10-01,68.540001,68.699997,67.120003,67.239998,67.239998,10598200
2018-10-02,66.459999,66.839996,66.019997,66.629997,66.629997,11254700
2018-10-03,67.510002,68.029999,67.129997,67.25,67.25,4483800
2018-10-04,66.809998,66.809998,64.389999,65.260002,65.260002,7018700
2018-10-05,65.150002,65.510002,63.77,64.58000200000001,64.58000200000001,8205700
2018-10-08,63.23,63.82,62.439999,63.09,63.09,10861000
2018-10-09,62.110001000000004,62.860001000000004,61.439999,61.52,61.52,15858400
2018-10-10,60.119999,60.490002000000004,58.200001,58.41,58.41,16612500
2018-10-11,57.610001000000004,60.119999,57.610001000000004,59.93,59.93,10857300
2018-10-12,62.02,62.220001,60.900002,61.98,61.98,7631500
2018-10-15,61.34,61.5,60.07,60.93,60.93,10262500
2018-10-16,61.630001,62.91,61.23,62.830002,62.830002,7263500
2018-10-17,63.040001000000004,63.360001000000004,61.610001000000004,62.189999,62.189999,5968600
2018-10-18,61.25,61.560001,59.740002000000004,60.060001,60.060001,6181000
2018-10-19,60.950001,61.720001,60.330002,60.389998999999996,60.389998999999996,4430500
2018-10-22,62.080002,62.790001000000004,61.310001,62.200001,62.200001,5862000
2018-10-23,60.349998,61.720001,59.950001,61.349998,61.349998,6212200
2018-10-24,61.080002,61.540001000000004,58.869999,59.07,59.07,6500100
2018-10-25,59.700001,60.950001,59.580002,60.740002000000004,60.740002000000004,4896500
2018-10-26,58.830002,61.060001,58.560001,60.169998,60.169998,5491900
2018-10-29,60.560001,60.77,56.099998,56.830002,56.830002,8411200
2018-10-30,55.810001,57.93,55.759997999999996,57.919998,57.919998,7192100
2018-10-31,59.040001000000004,60.110001000000004,58.939999,60.099998,60.099998,6158800
2018-11-01,60.84,63.34,58.93,62.860001000000004,62.860001000000004,8856700
2018-11-02,63.82,64.120003,61.360001000000004,61.73,61.73,6845400
2018-11-05,61.43,62.209998999999996,60.68,60.869999,60.869999,3734600
2018-11-06,60.93,62.580002,60.93,61.93,61.93,5377000
2018-11-07,62.77,63.66,62.459998999999996,63.599998,63.599998,5663500
2018-11-08,63.18,63.330002,61.630001,62.48,62.48,4846000
2018-11-09,61.470001,61.689999,60.139998999999996,60.98,60.98,5132800
2018-11-12,61.0,61.380001,59.110001000000004,59.950001,59.950001,3759100
2018-11-13,60.130001,62.380001,60.130001,61.209998999999996,61.209998999999996,9729800
2018-11-14,62.34,63.23,61.709998999999996,62.279999,62.279999,9356100
2018-11-15,62.970001,64.790001,62.540001000000004,64.389999,64.389999,10395300
2018-11-16,63.599998,64.260002,63.16,63.59,63.59,4806800
2018-11-19,63.029999,63.459998999999996,61.959998999999996,62.220001,62.220001,3693000
2018-11-20,59.25,61.650002,59.25,60.889998999999996,60.889998999999996,11318400
2018-11-21,62.110001000000004,62.889998999999996,61.869999,62.150002,62.150002,4307000
2018-11-23,61.310001,62.77,61.310001,62.400002,62.400002,2145700
2018-11-26,63.5,64.709999,63.209998999999996,64.370003,64.370003,6167800
2018-11-27,63.790001000000004,65.099998,63.610001000000004,64.160004,64.160004,8310000
2018-11-28,64.75,65.489998,64.029999,65.43,65.43,8833800
2018-11-29,65.0,65.260002,63.52,64.41999799999999,64.41999799999999,7597400
2018-11-30,64.550003,65.849998,64.519997,65.589996,65.589996,8624200
2018-12-03,68.139999,68.639999,66.730003,66.82,66.82,8040500
2018-12-04,66.75,67.199997,64.199997,64.800003,64.800003,12701500
2018-12-06,62.889998999999996,63.93,62.169998,63.860001000000004,63.860001000000004,8197300
2018-12-07,63.549999,64.650002,62.470001,63.009997999999996,63.009997999999996,6677300
2018-12-10,62.700001,62.84,60.950001,62.23,62.23,11754600
2018-12-11,63.380001,63.939999,62.23,62.57,62.57,5461300
2018-12-12,63.650002,64.0,62.669998,62.82,62.82,6979300
2018-12-13,63.34,63.34,62.32,62.759997999999996,62.759997999999996,5281000
2018-12-14,61.560001,62.439999,60.82,62.009997999999996,62.009997999999996,8446400
